date,OWA-Guardian,OWA-Sentinel,OWA-Pragmatist,OWA-Analyst,OWA-Strategist,OWA-Adventurer,OWA-Innovator,OWA-Visionary,1/N,MinVar,MaxSharpe,MLP,ANFIS
2019-10-22,1.1090001711478212,1.1293959491841699,1.104474589038623,1.115630136071781,1.1279729840898827,1.1470816373667545,1.1472170557489503,1.1395514671398683,1.136210915855561,1.136210915855561,1.2060587484375773,1.1080762109118856,1.1324801769058954
2019-10-23,1.1154359961923117,1.134862367834614,1.109505002446732,1.1190673768440516,1.130973389597724,1.1495092109991754,1.1493625464651593,1.1414551836995517,1.1448743777078363,1.1448743777078363,1.2094359767919802,1.1187958903800155,1.1403762852521626
2019-10-24,1.1171388269634912,1.1365267547323685,1.110992092113049,1.1206729413088072,1.1324250062915422,1.1504692986378653,1.150270154031305,1.1423259161546568,1.1448422882570763,1.1448422882570763,1.210659546455353,1.119482961989142,1.1391095191763478
2019-10-25,1.1181933650171922,1.1378013245198062,1.1124352530699828,1.122395772413828,1.1341714494861828,1.151788322802773,1.1515689148897423,1.143638581429118,1.147328970547752,1.147328970547752,1.2085179600913287,1.1235811910438145,1.141851217262837
2019-10-28,1.1207845857700964,1.1392629604359792,1.11283874679539,1.122394562978822,1.1331158558400378,1.1497771802587387,1.1487806148218829,1.1402696919940718,1.150371754216846,1.150371754216846,1.2121784297722373,1.1301748700364065,1.1405011601093924
2019-10-29,1.1207845857700964,1.1392629604359792,1.11283874679539,1.122394562978822,1.1331158558400378,1.1497771802587387,1.1487806148218829,1.1402696919940718,1.150371754216846,1.150371754216846,1.2121784297722373,1.1301748700364065,1.1405011601093924
2019-10-30,1.1242797044651285,1.1426933428282517,1.1162192189146425,1.1254337031159416,1.1360828266213738,1.1527533180694418,1.1515769502151258,1.1428857307140698,1.1557241401740785,1.1557241401740785,1.2166941052638556,1.1379407356413869,1.145864354478154
2019-10-31,1.1191745057166707,1.136178388573909,1.1086394149771681,1.1167334387401417,1.12592173174786,1.141665802198165,1.1392225136903953,1.1295046724587954,1.153436653406445,1.153436653406445,1.2017420942916244,1.1281984338033875,1.1416841052779332
2019-11-01,1.1191745057166707,1.136178388573909,1.1086394149771681,1.1167334387401417,1.12592173174786,1.141665802198165,1.1392225136903953,1.1295046724587954,1.153436653406445,1.153436653406445,1.2017420942916244,1.1281984338033875,1.1416841052779332
2019-11-04,1.1191745057166707,1.136178388573909,1.1086394149771681,1.1167334387401417,1.12592173174786,1.141665802198165,1.1392225136903953,1.1295046724587954,1.153436653406445,1.153436653406445,1.2017420942916244,1.1281984338033875,1.1416841052779332
